TransactionID,CustomerID,ProductID,ProductName,Quantity,PriceperUnit,Date,TotalPrice,Region
4661,1180,102,Banana,1,0.5,07/29/2023,0.5,Colombo
4662,743,109,Rice,5,3.0,04/02/2023,15.0,Colombo
4663,1344,104,Milk,3,2.0,04/18/2023,6.0,Colombo
4664,470,107,Chicken,9,7.5,02/01/2021,67.5,Negombo
4665,1706,103,Cereal,3,5.0,09/25/2021,15.0,Kandy
4666,1189,102,Banana,5,0.5,03/26/2023,2.5,Colombo
4667,637,106,Beef,5,10.0,10/07/2023,50.0,Kandy
4668,885,109,Rice,1,3.0,07/25/2021,3.0,Kandy
4669,135,109,Rice,2,3.0,08/05/2021,6.0,Kandy
4670,1334,105,Cheese,5,2.5,03/13/2021,12.5,Kandy
4671,1881,101,Apple,8,1.0,09/22/2023,8.0,Negombo
4672,957,104,Milk,8,2.0,10/04/2023,16.0,Jaffna
4673,336,102,Banana,3,0.5,06/16/2022,1.5,Jaffna
4674,1470,110,Bread,8,2.0,10/16/2022,16.0,Colombo
4675,1176,109,Rice,9,3.0,05/07/2021,27.0,Galle
4676,522,105,Cheese,8,2.5,01/23/2021,20.0,Colombo
4677,1368,104,Milk,3,2.0,06/14/2023,6.0,Colombo
4678,1645,104,Milk,3,2.0,07/10/2023,6.0,Kandy
4679,358,107,Chicken,5,7.5,03/15/2023,37.5,Kandy
4680,580,108,Fish,7,8.0,06/22/2022,56.0,Colombo
4681,165,107,Chicken,4,7.5,02/11/2023,30.0,Colombo
4682,1837,105,Cheese,2,2.5,04/26/2022,5.0,Negombo
4683,1777,105,Cheese,6,2.5,12/11/2021,15.0,Kandy
4684,185,103,Cereal,3,5.0,08/03/2021,15.0,Kandy
4685,1608,108,Fish,1,8.0,07/17/2022,8.0,Kandy
4686,758,110,Bread,8,2.0,01/29/2022,16.0,Kandy
4687,777,105,Cheese,3,2.5,05/06/2021,7.5,Jaffna
4688,1071,105,Cheese,3,2.5,12/20/2022,7.5,Colombo
4689,1012,105,Cheese,5,2.5,09/12/2021,12.5,Colombo
4690,1269,102,Banana,4,0.5,10/30/2023,2.0,Colombo
4691,1351,105,Cheese,8,2.5,05/08/2023,20.0,Colombo
4692,364,102,Banana,6,0.5,04/09/2021,3.0,Kandy
4693,383,105,Cheese,2,2.5,01/10/2023,5.0,Galle
4694,1231,108,Fish,5,8.0,04/10/2022,40.0,Colombo
4695,1928,109,Rice,1,3.0,03/04/2023,3.0,Kandy
4696,1708,105,Cheese,5,2.5,08/10/2022,12.5,Kandy
4697,1761,102,Banana,9,0.5,08/23/2021,4.5,Colombo
4698,1888,108,Fish,8,8.0,03/10/2022,64.0,Kandy
4699,413,103,Cereal,3,5.0,05/31/2023,15.0,Galle
4700,1360,101,Apple,3,1.0,05/26/2022,3.0,Kandy
4701,317,110,Bread,8,2.0,12/01/2021,16.0,Negombo
4702,1203,106,Beef,1,10.0,01/15/2022,10.0,Galle
4703,411,109,Rice,1,3.0,02/22/2023,3.0,Jaffna
4704,1971,107,Chicken,3,7.5,05/23/2022,22.5,Galle
4705,1725,107,Chicken,5,7.5,07/25/2023,37.5,Colombo
4706,899,104,Milk,6,2.0,11/30/2021,12.0,Jaffna
4707,333,104,Milk,5,2.0,08/22/2022,10.0,Colombo
4708,261,106,Beef,3,10.0,01/28/2023,30.0,Colombo
4709,1941,102,Banana,5,0.5,10/28/2021,2.5,Negombo
4710,1995,105,Cheese,10,2.5,12/15/2022,25.0,Kandy
4711,1628,103,Cereal,5,5.0,12/22/2022,25.0,Jaffna
4712,1982,103,Cereal,2,5.0,04/13/2022,10.0,Kandy
4713,1273,106,Beef,4,10.0,08/28/2022,40.0,Colombo
4714,410,110,Bread,7,2.0,05/27/2021,14.0,Colombo
4715,1876,106,Beef,1,10.0,07/09/2022,10.0,Jaffna
4716,121,109,Rice,9,3.0,09/08/2021,27.0,Negombo
4717,261,105,Cheese,6,2.5,02/23/2022,15.0,Galle
4718,1388,103,Cereal,1,5.0,04/24/2021,5.0,Colombo
4719,1453,109,Rice,2,3.0,12/11/2023,6.0,Kandy
4720,1105,108,Fish,1,8.0,08/04/2021,8.0,Jaffna
4721,1895,110,Bread,1,2.0,03/08/2022,2.0,Galle
4722,503,107,Chicken,3,7.5,12/09/2022,22.5,Kandy
4723,1113,108,Fish,7,8.0,12/04/2021,56.0,Kandy
4724,1649,108,Fish,6,8.0,04/05/2023,48.0,Kandy
4725,440,108,Fish,3,8.0,07/31/2023,24.0,Jaffna
4726,1800,108,Fish,6,8.0,07/20/2021,48.0,Jaffna
4727,776,110,Bread,3,2.0,09/06/2022,6.0,Jaffna
4728,941,107,Chicken,5,7.5,07/29/2023,37.5,Colombo
4729,799,102,Banana,4,0.5,01/26/2023,2.0,Kandy
4730,880,108,Fish,4,8.0,07/29/2021,32.0,Galle
4731,1270,106,Beef,4,10.0,04/23/2022,40.0,Kandy
4732,740,104,Milk,7,2.0,12/24/2021,14.0,Colombo
4733,1616,104,Milk,2,2.0,03/18/2023,4.0,Kandy
4734,1591,108,Fish,5,8.0,10/24/2023,40.0,Kandy
4735,1274,109,Rice,1,3.0,04/25/2023,3.0,Colombo
4736,679,109,Rice,7,3.0,11/16/2022,21.0,Colombo
4737,1494,103,Cereal,3,5.0,04/08/2023,15.0,Colombo
4738,1925,102,Banana,5,0.5,01/03/2023,2.5,Colombo
4739,922,104,Milk,4,2.0,09/28/2022,8.0,Colombo
4740,800,101,Apple,11,1.0,09/03/2021,11.0,Kandy
4741,613,101,Apple,8,1.0,12/31/2021,8.0,Colombo
4742,1942,110,Bread,1,2.0,05/14/2022,2.0,Kandy
4743,851,110,Bread,9,2.0,08/05/2023,18.0,Kandy
4744,1643,105,Cheese,5,2.5,10/13/2021,12.5,Colombo
4745,1712,101,Apple,6,1.0,02/09/2022,6.0,Colombo
4746,510,107,Chicken,8,7.5,07/27/2023,60.0,Colombo
4747,819,103,Cereal,12,5.0,09/03/2023,60.0,Colombo
4748,305,103,Cereal,3,5.0,02/05/2022,15.0,Kandy
4749,853,104,Milk,4,2.0,03/26/2023,8.0,Jaffna
4750,1052,105,Cheese,10,2.5,06/19/2021,25.0,Jaffna
4751,1046,110,Bread,4,2.0,11/20/2021,8.0,Negombo
4752,188,105,Cheese,4,2.5,03/19/2022,10.0,Jaffna
4753,274,108,Fish,3,8.0,03/26/2022,24.0,Kandy
4754,1318,102,Banana,1,0.5,02/13/2022,0.5,Colombo
4755,874,109,Rice,5,3.0,04/16/2021,15.0,Jaffna
4756,1683,109,Rice,9,3.0,11/19/2021,27.0,Galle
4757,1558,107,Chicken,1,7.5,11/25/2021,7.5,Jaffna
4758,1912,102,Banana,1,0.5,05/29/2022,0.5,Colombo
4759,1384,106,Beef,2,10.0,07/10/2023,20.0,Colombo
4760,1006,101,Apple,5,1.0,07/24/2021,5.0,Galle
4761,383,110,Bread,4,2.0,03/05/2023,8.0,Colombo
4762,190,102,Banana,7,0.5,03/12/2021,3.5,Colombo
4763,1192,102,Banana,8,0.5,05/09/2023,4.0,Colombo
4764,700,101,Apple,5,1.0,04/30/2021,5.0,Colombo
4765,191,102,Banana,4,0.5,10/27/2022,2.0,Jaffna
4766,1029,108,Fish,2,8.0,10/29/2023,16.0,Jaffna
4767,1402,108,Fish,2,8.0,01/13/2021,16.0,Kandy
4768,596,102,Banana,1,0.5,12/29/2023,0.5,Galle
4769,815,105,Cheese,2,2.5,01/28/2022,5.0,Kandy
4770,1538,105,Cheese,1,2.5,10/21/2021,2.5,Kandy
4771,1943,109,Rice,2,3.0,04/17/2022,6.0,Colombo
4772,1388,110,Bread,2,2.0,02/14/2023,4.0,Colombo
4773,255,105,Cheese,6,2.5,06/04/2022,15.0,Colombo
4774,756,102,Banana,6,0.5,12/11/2023,3.0,Kandy
4775,420,108,Fish,1,8.0,06/18/2021,8.0,Negombo
4776,1526,104,Milk,9,2.0,03/31/2021,18.0,Colombo
4777,1572,105,Cheese,7,2.5,04/04/2023,17.5,Negombo
4778,915,109,Rice,1,3.0,06/20/2021,3.0,Colombo
4779,1105,109,Rice,2,3.0,07/18/2021,6.0,Kandy
4780,151,105,Cheese,12,2.5,04/03/2023,30.0,Galle
4781,1021,106,Beef,8,10.0,03/24/2023,80.0,Jaffna
4782,305,106,Beef,1,10.0,07/09/2023,10.0,Colombo
4783,189,107,Chicken,9,7.5,12/18/2023,67.5,Jaffna
4784,144,102,Banana,8,0.5,12/07/2023,4.0,Jaffna
4785,240,110,Bread,7,2.0,07/01/2021,14.0,Kandy
4786,124,109,Rice,6,3.0,08/26/2021,18.0,Colombo
4787,1660,108,Fish,3,8.0,10/19/2023,24.0,Negombo
4788,438,108,Fish,1,8.0,04/27/2022,8.0,Jaffna
4789,810,104,Milk,4,2.0,06/23/2022,8.0,Kandy
4790,1891,110,Bread,7,2.0,08/31/2021,14.0,Colombo
4791,1193,107,Chicken,7,7.5,07/27/2022,52.5,Colombo
4792,1900,104,Milk,3,2.0,03/21/2021,6.0,Kandy
4793,653,109,Rice,3,3.0,04/04/2023,9.0,Colombo
4794,1817,109,Rice,4,3.0,08/08/2021,12.0,Colombo
4795,1107,101,Apple,4,1.0,03/23/2023,4.0,Colombo
4796,533,105,Cheese,3,2.5,06/08/2021,7.5,Kandy
4797,826,107,Chicken,3,7.5,03/11/2022,22.5,Colombo
4798,1643,103,Cereal,4,5.0,02/12/2023,20.0,Colombo
4799,332,110,Bread,7,2.0,04/26/2022,14.0,Colombo
4800,592,102,Banana,6,0.5,05/13/2022,3.0,Jaffna
4801,1888,104,Milk,10,2.0,12/27/2021,20.0,Galle
4802,489,105,Cheese,1,2.5,10/21/2022,2.5,Kandy
4803,918,102,Banana,6,0.5,01/20/2023,3.0,Jaffna
4804,706,109,Rice,8,3.0,06/22/2022,24.0,Jaffna
4805,319,105,Cheese,4,2.5,09/29/2021,10.0,Colombo
4806,434,103,Cereal,8,5.0,05/27/2022,40.0,Galle
4807,1826,101,Apple,5,1.0,10/06/2023,5.0,Galle
4808,1514,101,Apple,7,1.0,06/28/2023,7.0,Jaffna
4809,1730,107,Chicken,8,7.5,12/13/2023,60.0,Kandy
4810,1871,106,Beef,10,10.0,02/13/2021,100.0,Colombo
4811,1811,110,Bread,2,2.0,02/09/2023,4.0,Kandy
4812,241,106,Beef,4,10.0,06/12/2022,40.0,Colombo
4813,1464,107,Chicken,5,7.5,06/29/2022,37.5,Colombo
4814,1711,107,Chicken,3,7.5,05/06/2023,22.5,Kandy
4815,786,105,Cheese,3,2.5,02/18/2021,7.5,Colombo
4816,375,107,Chicken,6,7.5,05/04/2023,45.0,Kandy
4817,250,107,Chicken,6,7.5,07/26/2023,45.0,Kandy
4818,1737,103,Cereal,3,5.0,12/27/2022,15.0,Colombo
4819,1750,101,Apple,6,1.0,11/03/2021,6.0,Negombo
4820,312,109,Rice,1,3.0,01/29/2021,3.0,Colombo
4821,1869,110,Bread,1,2.0,12/18/2023,2.0,Galle
4822,190,106,Beef,3,10.0,02/06/2022,30.0,Galle
4823,799,102,Banana,8,0.5,01/17/2023,4.0,Colombo
4824,1537,107,Chicken,1,7.5,07/23/2022,7.5,Galle
4825,1614,107,Chicken,11,7.5,08/16/2021,82.5,Galle
4826,1171,108,Fish,4,8.0,07/03/2021,32.0,Jaffna
4827,185,101,Apple,9,1.0,08/02/2023,9.0,Kandy
4828,1712,103,Cereal,10,5.0,04/28/2021,50.0,Kandy
4829,350,108,Fish,9,8.0,12/12/2021,72.0,Jaffna
4830,1183,103,Cereal,8,5.0,11/08/2023,40.0,Kandy
4831,1966,104,Milk,6,2.0,03/20/2023,12.0,Kandy
4832,1507,108,Fish,8,8.0,09/08/2021,64.0,Colombo
4833,1881,108,Fish,2,8.0,07/19/2022,16.0,Kandy
4834,217,109,Rice,3,3.0,08/20/2022,9.0,Kandy
4835,925,104,Milk,4,2.0,01/25/2023,8.0,Kandy
4836,501,109,Rice,7,3.0,03/16/2021,21.0,Negombo
4837,1419,103,Cereal,9,5.0,12/16/2022,45.0,Negombo
4838,1084,108,Fish,1,8.0,08/27/2023,8.0,Colombo
4839,1497,102,Banana,4,0.5,07/20/2022,2.0,Kandy
4840,1466,101,Apple,4,1.0,09/09/2022,4.0,Colombo
4841,351,108,Fish,1,8.0,02/07/2023,8.0,Jaffna
4842,1168,110,Bread,7,2.0,03/07/2023,14.0,Galle
4843,1518,105,Cheese,2,2.5,09/18/2022,5.0,Galle
4844,1817,109,Rice,3,3.0,02/19/2021,9.0,Kandy
4845,1467,105,Cheese,2,2.5,10/04/2022,5.0,Colombo
4846,1601,104,Milk,5,2.0,04/04/2022,10.0,Colombo
4847,153,109,Rice,2,3.0,04/21/2023,6.0,Colombo
4848,898,105,Cheese,7,2.5,05/24/2021,17.5,Kandy
4849,880,105,Cheese,3,2.5,04/23/2022,7.5,Colombo
4850,212,107,Chicken,4,7.5,05/28/2021,30.0,Galle
4851,1049,106,Beef,5,10.0,11/12/2023,50.0,Colombo
4852,1103,108,Fish,1,8.0,03/26/2022,8.0,Galle
4853,1473,103,Cereal,4,5.0,08/27/2021,20.0,Colombo
4854,258,109,Rice,7,3.0,03/14/2022,21.0,Colombo
4855,1245,102,Banana,3,0.5,06/15/2023,1.5,Galle
4856,322,103,Cereal,1,5.0,08/02/2023,5.0,Colombo
4857,1491,105,Cheese,5,2.5,06/06/2023,12.5,Galle
4858,363,103,Cereal,1,5.0,12/11/2021,5.0,Colombo
4859,238,106,Beef,8,10.0,02/23/2021,80.0,Kandy
4860,700,107,Chicken,2,7.5,05/09/2022,15.0,Jaffna
4861,222,101,Apple,2,1.0,11/02/2023,2.0,Kandy
4862,1989,109,Rice,7,3.0,08/22/2023,21.0,Galle
4863,782,104,Milk,4,2.0,06/06/2021,8.0,Jaffna
4864,1173,103,Cereal,4,5.0,09/21/2022,20.0,Jaffna
4865,791,107,Chicken,2,7.5,11/04/2022,15.0,Kandy
4866,710,101,Apple,4,1.0,12/01/2023,4.0,Jaffna
4867,1003,110,Bread,2,2.0,10/14/2023,4.0,Colombo
4868,1652,103,Cereal,6,5.0,08/04/2021,30.0,Colombo
4869,661,103,Cereal,5,5.0,03/16/2021,25.0,Negombo
4870,1623,101,Apple,3,1.0,08/19/2023,3.0,Colombo
4871,1762,109,Rice,9,3.0,03/20/2021,27.0,Colombo
4872,152,104,Milk,5,2.0,03/23/2022,10.0,Galle
4873,1633,110,Bread,7,2.0,05/14/2021,14.0,Colombo
4874,1822,108,Fish,2,8.0,05/15/2023,16.0,Jaffna
4875,780,104,Milk,1,2.0,07/13/2021,2.0,Colombo
4876,768,103,Cereal,7,5.0,01/28/2023,35.0,Kandy
4877,1742,106,Beef,3,10.0,06/24/2023,30.0,Colombo
4878,278,102,Banana,1,0.5,08/06/2022,0.5,Galle
4879,1413,110,Bread,1,2.0,09/17/2021,2.0,Colombo
4880,1210,108,Fish,8,8.0,01/29/2022,64.0,Colombo
4881,351,107,Chicken,5,7.5,08/09/2022,37.5,Colombo
4882,1379,107,Chicken,5,7.5,05/14/2021,37.5,Kandy
4883,1034,102,Banana,6,0.5,09/12/2022,3.0,Jaffna
4884,1096,101,Apple,5,1.0,09/16/2022,5.0,Galle
4885,1829,107,Chicken,2,7.5,08/12/2023,15.0,Jaffna
4886,346,108,Fish,4,8.0,12/28/2022,32.0,Colombo
4887,291,107,Chicken,6,7.5,10/16/2021,45.0,Colombo
4888,946,103,Cereal,5,5.0,09/22/2023,25.0,Galle
4889,575,110,Bread,5,2.0,11/23/2023,10.0,Colombo
4890,1930,108,Fish,5,8.0,08/07/2022,40.0,Colombo
4891,648,103,Cereal,1,5.0,06/08/2021,5.0,Colombo
4892,612,107,Chicken,1,7.5,07/31/2022,7.5,Colombo
4893,891,110,Bread,6,2.0,12/28/2021,12.0,Colombo
4894,233,103,Cereal,10,5.0,03/10/2021,50.0,Colombo
4895,236,105,Cheese,2,2.5,02/13/2022,5.0,Jaffna
4896,389,106,Beef,6,10.0,07/12/2022,60.0,Colombo
4897,1985,105,Cheese,1,2.5,07/29/2021,2.5,Colombo
4898,822,101,Apple,5,1.0,11/08/2022,5.0,Colombo
4899,543,103,Cereal,5,5.0,12/07/2021,25.0,Colombo
4900,1767,101,Apple,4,1.0,04/11/2023,4.0,Negombo
4901,1516,110,Bread,3,2.0,12/14/2021,6.0,Kandy
4902,1792,107,Chicken,7,7.5,05/25/2021,52.5,Kandy
4903,1253,108,Fish,1,8.0,06/09/2023,8.0,Colombo
4904,332,106,Beef,4,10.0,03/27/2022,40.0,Galle
4905,1762,108,Fish,3,8.0,09/03/2023,24.0,Negombo
4906,788,106,Beef,11,10.0,06/14/2022,110.0,Colombo
4907,443,103,Cereal,4,5.0,10/13/2022,20.0,Negombo
4908,1667,103,Cereal,12,5.0,02/14/2021,60.0,Jaffna
4909,219,108,Fish,1,8.0,06/10/2022,8.0,Jaffna
4910,1529,106,Beef,3,10.0,12/10/2021,30.0,Colombo
4911,1445,108,Fish,4,8.0,01/09/2021,32.0,Negombo
4912,733,105,Cheese,1,2.5,08/21/2021,2.5,Jaffna
4913,654,110,Bread,7,2.0,03/31/2023,14.0,Colombo
4914,1231,102,Banana,8,0.5,03/16/2023,4.0,Jaffna
4915,1708,103,Cereal,8,5.0,07/07/2021,40.0,Kandy
4916,1843,104,Milk,5,2.0,09/14/2022,10.0,Colombo
4917,842,104,Milk,8,2.0,02/14/2023,16.0,Colombo
4918,1945,106,Beef,7,10.0,01/20/2022,70.0,Kandy
4919,525,104,Milk,9,2.0,10/23/2021,18.0,Colombo
4920,1159,110,Bread,1,2.0,02/24/2022,2.0,Colombo
4921,848,108,Fish,4,8.0,05/19/2023,32.0,Negombo
4922,1758,109,Rice,1,3.0,03/21/2023,3.0,Kandy
4923,1461,107,Chicken,3,7.5,11/25/2021,22.5,Colombo
4924,380,101,Apple,8,1.0,07/23/2022,8.0,Colombo
4925,1168,104,Milk,7,2.0,02/01/2021,14.0,Colombo
4926,1882,107,Chicken,1,7.5,12/12/2022,7.5,Kandy
4927,523,101,Apple,4,1.0,06/22/2021,4.0,Colombo
4928,455,101,Apple,6,1.0,04/26/2022,6.0,Colombo
4929,1189,107,Chicken,2,7.5,03/27/2022,15.0,Kandy
4930,1924,104,Milk,5,2.0,09/04/2023,10.0,Jaffna
4931,1123,104,Milk,4,2.0,10/02/2023,8.0,Kandy
4932,1447,105,Cheese,7,2.5,01/07/2023,17.5,Negombo
4933,1477,110,Bread,2,2.0,03/28/2022,4.0,Jaffna
4934,1870,101,Apple,4,1.0,10/01/2023,4.0,Galle
4935,1780,103,Cereal,6,5.0,09/18/2021,30.0,Jaffna
4936,1847,104,Milk,8,2.0,03/02/2021,16.0,Colombo
4937,1359,108,Fish,2,8.0,12/01/2021,16.0,Colombo
4938,221,108,Fish,5,8.0,01/15/2023,40.0,Jaffna
4939,1856,108,Fish,7,8.0,03/07/2023,56.0,Galle
4940,660,110,Bread,3,2.0,06/26/2021,6.0,Kandy
4941,1563,107,Chicken,9,7.5,09/14/2021,67.5,Colombo
4942,990,101,Apple,4,1.0,08/12/2021,4.0,Jaffna
4943,1890,106,Beef,2,10.0,01/17/2023,20.0,Galle
4944,1857,102,Banana,5,0.5,02/13/2023,2.5,Colombo
4945,327,103,Cereal,6,5.0,05/17/2021,30.0,Colombo
4946,854,106,Beef,6,10.0,04/16/2023,60.0,Kandy
4947,518,107,Chicken,2,7.5,03/29/2023,15.0,Kandy
4948,1805,108,Fish,7,8.0,09/13/2023,56.0,Colombo
4949,1619,104,Milk,3,2.0,01/24/2023,6.0,Colombo
4950,1971,104,Milk,8,2.0,04/10/2023,16.0,Galle
4951,1598,104,Milk,6,2.0,01/14/2022,12.0,Jaffna
4952,1880,110,Bread,4,2.0,05/08/2023,8.0,Jaffna
4953,1998,105,Cheese,8,2.5,12/12/2023,20.0,Colombo
4954,142,108,Fish,5,8.0,02/27/2022,40.0,Kandy
4955,1998,110,Bread,5,2.0,08/29/2021,10.0,Colombo
4956,727,104,Milk,2,2.0,07/19/2021,4.0,Colombo
4957,1102,109,Rice,1,3.0,12/01/2022,3.0,Galle
4958,1572,106,Beef,4,10.0,09/08/2022,40.0,Colombo
4959,1995,104,Milk,2,2.0,07/04/2023,4.0,Colombo
4960,930,104,Milk,7,2.0,08/04/2021,14.0,Kandy
4961,1738,103,Cereal,9,5.0,01/12/2021,45.0,Kandy
4962,743,105,Cheese,3,2.5,03/17/2022,7.5,Colombo
4963,1612,101,Apple,3,1.0,06/17/2023,3.0,Galle
4964,1115,107,Chicken,4,7.5,07/17/2021,30.0,Galle
4965,1010,108,Fish,1,8.0,05/15/2021,8.0,Negombo
4966,1460,105,Cheese,2,2.5,01/13/2023,5.0,Galle
4967,496,103,Cereal,6,5.0,10/16/2022,30.0,Colombo
4968,1615,110,Bread,4,2.0,07/08/2023,8.0,Colombo
4969,846,104,Milk,4,2.0,02/03/2023,8.0,Galle
4970,1311,104,Milk,1,2.0,12/17/2023,2.0,Negombo
4971,1694,108,Fish,6,8.0,05/07/2021,48.0,Negombo
4972,1874,102,Banana,5,0.5,05/10/2023,2.5,Colombo
4973,157,105,Cheese,5,2.5,11/10/2021,12.5,Colombo
4974,906,108,Fish,8,8.0,11/17/2021,64.0,Colombo
4975,1396,110,Bread,6,2.0,02/05/2023,12.0,Galle
4976,504,102,Banana,5,0.5,06/11/2023,2.5,Kandy
4977,984,101,Apple,4,1.0,10/09/2021,4.0,Colombo
4978,1434,108,Fish,8,8.0,01/30/2022,64.0,Kandy
4979,517,101,Apple,2,1.0,02/17/2023,2.0,Galle
4980,1208,102,Banana,2,0.5,12/27/2022,1.0,Kandy
4981,329,109,Rice,3,3.0,11/14/2023,9.0,Colombo
4982,1971,105,Cheese,5,2.5,04/09/2022,12.5,Colombo
4983,1667,103,Cereal,2,5.0,03/09/2022,10.0,Galle
4984,1969,102,Banana,4,0.5,12/15/2021,2.0,Galle
4985,542,107,Chicken,3,7.5,08/06/2023,22.5,Colombo
4986,427,109,Rice,3,3.0,11/26/2021,9.0,Jaffna
4987,1473,106,Beef,1,10.0,05/03/2021,10.0,Negombo
4988,1658,105,Cheese,1,2.5,09/10/2022,2.5,Kandy
4989,1102,105,Cheese,7,2.5,07/09/2022,17.5,Colombo
4990,821,108,Fish,6,8.0,07/18/2022,48.0,Galle
4991,1860,109,Rice,3,3.0,05/14/2022,9.0,Kandy
4992,540,109,Rice,10,3.0,11/07/2022,30.0,Colombo
4993,1707,105,Cheese,8,2.5,05/13/2022,20.0,Colombo
4994,1241,101,Apple,7,1.0,01/24/2022,7.0,Jaffna
4995,315,104,Milk,2,2.0,12/05/2022,4.0,Galle
4996,423,105,Cheese,5,2.5,04/05/2021,12.5,Galle
4997,227,107,Chicken,10,7.5,01/20/2022,75.0,Colombo
4998,409,109,Rice,4,3.0,06/06/2021,12.0,Colombo
4999,1146,107,Chicken,3,7.5,11/02/2022,22.5,Colombo
5000,1393,106,Beef,2,10.0,07/13/2022,20.0,Colombo
5001,1666,106,Beef,1,10.0,12/15/2022,10.0,Jaffna
5002,837,105,Cheese,4,2.5,02/27/2021,10.0,Colombo
5003,1074,102,Banana,5,0.5,11/30/2023,2.5,Colombo
5004,802,104,Milk,8,2.0,12/07/2023,16.0,Galle
5005,346,106,Beef,7,10.0,09/20/2021,70.0,Kandy
5006,1814,108,Fish,5,8.0,01/08/2021,40.0,Galle
5007,1633,109,Rice,1,3.0,05/09/2021,3.0,Colombo
5008,1959,106,Beef,7,10.0,02/01/2023,70.0,Kandy
5009,987,110,Bread,3,2.0,10/23/2023,6.0,Colombo
5010,1917,105,Cheese,1,2.5,12/19/2021,2.5,Colombo
5011,181,106,Beef,3,10.0,08/07/2023,30.0,Colombo
5012,680,101,Apple,2,1.0,05/14/2022,2.0,Colombo
5013,199,104,Milk,6,2.0,12/07/2023,12.0,Galle
5014,1952,110,Bread,7,2.0,10/29/2021,14.0,Kandy
5015,1212,104,Milk,9,2.0,11/05/2022,18.0,Negombo
5016,804,101,Apple,3,1.0,03/09/2023,3.0,Kandy
5017,1386,102,Banana,1,0.5,12/05/2023,0.5,Kandy
5018,1321,103,Cereal,3,5.0,07/23/2022,15.0,Colombo
5019,774,108,Fish,6,8.0,10/20/2023,48.0,Colombo
5020,1210,105,Cheese,1,2.5,12/29/2023,2.5,Jaffna
5021,1348,104,Milk,2,2.0,10/31/2021,4.0,Negombo
5022,999,103,Cereal,7,5.0,08/08/2021,35.0,Colombo
5023,1940,110,Bread,9,2.0,08/05/2021,18.0,Colombo
5024,1911,105,Cheese,4,2.5,12/18/2022,10.0,Negombo
5025,614,104,Milk,6,2.0,07/23/2021,12.0,Kandy
5026,1273,102,Banana,6,0.5,07/06/2022,3.0,Kandy
5027,536,104,Milk,1,2.0,11/23/2023,2.0,Colombo
5028,373,103,Cereal,4,5.0,03/18/2022,20.0,Jaffna
5029,1802,105,Cheese,2,2.5,03/15/2022,5.0,Negombo
5030,549,109,Rice,7,3.0,08/09/2023,21.0,Kandy
5031,637,109,Rice,5,3.0,07/27/2021,15.0,Colombo
5032,1300,104,Milk,9,2.0,07/15/2021,18.0,Jaffna
5033,1822,106,Beef,9,10.0,09/14/2022,90.0,Jaffna
5034,1906,104,Milk,4,2.0,04/08/2022,8.0,Jaffna
5035,1999,103,Cereal,7,5.0,12/17/2022,35.0,Colombo
5036,985,109,Rice,4,3.0,12/30/2021,12.0,Colombo
5037,912,107,Chicken,1,7.5,07/07/2021,7.5,Kandy
5038,453,110,Bread,10,2.0,01/11/2022,20.0,Kandy
5039,458,105,Cheese,2,2.5,11/18/2021,5.0,Galle
5040,1801,104,Milk,4,2.0,07/29/2022,8.0,Jaffna
5041,1861,107,Chicken,5,7.5,11/01/2023,37.5,Kandy
5042,1359,104,Milk,1,2.0,01/05/2022,2.0,Colombo
5043,330,101,Apple,1,1.0,12/09/2021,1.0,Colombo
5044,1774,109,Rice,8,3.0,11/12/2021,24.0,Colombo
5045,502,101,Apple,2,1.0,09/21/2023,2.0,Colombo
5046,1233,104,Milk,3,2.0,08/16/2022,6.0,Kandy
5047,617,106,Beef,1,10.0,01/28/2022,10.0,Negombo
5048,1140,110,Bread,6,2.0,11/30/2021,12.0,Colombo
5049,433,101,Apple,8,1.0,05/27/2022,8.0,Kandy
5050,1170,106,Beef,7,10.0,09/18/2021,70.0,Colombo
5051,1834,101,Apple,4,1.0,08/26/2023,4.0,Jaffna
5052,842,104,Milk,1,2.0,01/08/2021,2.0,Negombo
5053,1672,108,Fish,2,8.0,08/12/2021,16.0,Jaffna
5054,1478,107,Chicken,7,7.5,10/26/2022,52.5,Kandy
5055,1589,106,Beef,1,10.0,10/09/2021,10.0,Kandy
5056,752,103,Cereal,4,5.0,10/17/2021,20.0,Colombo
5057,1161,102,Banana,8,0.5,01/11/2021,4.0,Negombo
5058,355,105,Cheese,6,2.5,07/08/2022,15.0,Kandy
5059,1391,105,Cheese,7,2.5,11/02/2021,17.5,Colombo
5060,199,110,Bread,8,2.0,11/16/2021,16.0,Galle
5061,410,106,Beef,9,10.0,11/25/2023,90.0,Kandy
5062,580,107,Chicken,2,7.5,01/30/2021,15.0,Colombo
5063,1337,110,Bread,5,2.0,10/08/2021,10.0,Kandy
5064,1043,105,Cheese,4,2.5,07/14/2021,10.0,Colombo
5065,1938,101,Apple,5,1.0,12/19/2021,5.0,Kandy
5066,1716,109,Rice,4,3.0,04/05/2021,12.0,Colombo
5067,1407,105,Cheese,1,2.5,10/06/2023,2.5,Jaffna
5068,1492,104,Milk,1,2.0,08/05/2023,2.0,Colombo
5069,1813,103,Cereal,9,5.0,06/30/2023,45.0,Jaffna
5070,805,110,Bread,2,2.0,11/15/2022,4.0,Colombo
5071,1290,107,Chicken,7,7.5,09/04/2021,52.5,Jaffna
